"statement_id";"time";"person";"organization";"concept";"agreement";"start_position";"stop_position";"text";"coder";"document_id";"document_title";"document_author";"document_source";"document_section";"document_type"
87;2021-07-07 20:39:00;"Clemens Stammler";"Grüne";"strengere Kontrollen und höhere Strafen sind wichtige Maßnahmen gegen illegalen Holzeinschlag (in Rumänien)";1;186;622;"Viele von uns werden sich vielleicht noch an den Skandal von 2017 erinnern können, bei dem in Rumänien Unmengen an Urwald gerodet worden sind, und wer will es glauben? – Na, es waren die drei großen Player der Holzindustrie Österreichs darin verwickelt. Insofern ist dieses Gesetz zu begrüßen, wenngleich – das ist schon genannt worden – auch die Kontrolltätigkeit natürlich erhöht werden muss, denn Strafen alleine werden nicht helfen.";4;1187;"2021_115NRSITZ_Clemens_Stammler_GRÜNE_7100.txt";"";"";"";""
88;2021-07-07 20:39:00;"Clemens Stammler";"Grüne";"Für mehr Transparenz sollte Holzqualität von österreichischem Holz von unabhängiger Institution und nicht von Holzverarbeitenden festgelegt werden.";1;623;1265;"Der faire Handel sollte aber auch in Österreich ein Thema sein, nämlich der inneröster­reichische Handel. Die Klassifizierung des Holzes wird seit 1992 vom Holzverarbeiter übernommen, sprich er stellt fest, welche Kubatur das Holz hat, das angeliefert wird, welche Qualität das Holz hat, und der Verkäufer – die Bäuerinnen und Bauern – müssen sich auf dieses Maß verlassen. Transparenz sieht anders aus! Wir wissen auch, dass es da immer wieder zu Ungereimtheiten kommt. Darum ist es auch höchst an der Zeit, da ein ähnliches Modell wie zum Beispiel den Milchprüfring oder die Fleischklassifizierung, die unabhängig arbeiten, zu installieren.";4;1187;"2021_115NRSITZ_Clemens_Stammler_GRÜNE_7100.txt";"";"";"";""
123;2021-10-14 15:41:55;"Georg Strasser";"övp";"konsum von österreichischem Holz ist ein Beitrag zum Klimaschutz";1;3789;4025;"Österreichische Lebensmittel schmecken nicht nur gut, Holz fühlt sich nicht nur gut an, sondern der Konsum öster­reichischer Produkte ist auch ein Beitrag zum Klimaschutz, und deshalb ersuche ich Sie: Halten Sie uns weiterhin die Treue!";4;1207;"2021_127NRSITZ_Georg_Strasser_ÖVP_6194.txt";"";"";"";""
134;2021-11-16 15:41:55;"Franz Leonhard Eßl";"övp";"Bewirtschafteter Wald trägt mehr zum Klimaschutz bei als Außernutzungsstellungen";1;2594;3156;"Abschließend möchte ich noch ein Thema erwähnen, nämlich die Forstwirtschaft. Es gibt einen EU-Vorschlag, wonach man verstärkt Flächen außer Nutzung stellen sollte. – Wir wissen, der bewirtschaftete Wald trägt mehr zum Klimaschutz bei, Holzverwendung speichert CO2 über Jahrzehnte. Der Waldfonds, der schon angesprochen worden ist, ist wieder mit 102,5 Millionen Euro dotiert und nicht, wie gesagt worden ist, gekürzt worden. Insgesamt stehen diese 350 Mil­lionen Euro zur Verfügung. Daher bitte: gegen die EU-Pläne und für einen gesunden, bewirtschafteten Wald!";4;1211;"2021_129NRSITZ_Franz_Leonhard_Eßl_ÖVP_6043.txt";"";"";"";""
135;2021-11-16 15:41:55;"Johannes Schmuckenschlager";"övp";"waldfonds sollte Gesunderhaltung und Zukunftsgestaltung des Waldes dienen";1;1125;1329;"und mit der Einrichtung des Waldfonds – mit über 350 Millionen Euro für die Gesunderhaltung des heimischen Waldes, aber vor allem für die Zukunftsgestaltung des österreichischen Waldes – vieles geschafft.";4;1212;"2021_129NRSITZ_Johannes_Schmuckenschlager_ÖVP_6018.txt";"";"";"";""
140;2021-11-16 15:41:55;"Nikolaus Prinz";"övp";"Bewirtschafteter Wald trägt mehr zum Klimaschutz bei als Außernutzungsstellungen";1;2837;3179;"Ein Satz zur Forstwirtschaft: Ich will jetzt nicht auf das Forstpaket eingehen – das ist wertvoll im Hinblick auf Initiativen für die nächsten Jahre –, aber Bewirtschaftung ist der beste Klimaschutz – das gilt beim Wald genauso wie bei der Wiese und beim Acker –, man sollte nicht einfach etwas aus der Produktion oder aus der Nutzung nehmen.";4;1216;"2021_129NRSITZ_Nikolaus_Prinz_ÖVP_6041.txt";"";"";"";""
141;2021-11-16 15:41:55;"Peter Schmiedlechner";"FPÖ";"Bewirtschafteter Wald speichert CO2";1;2761;3164;"Sicher wissen Sie es. Sicher wissen Sie auch, dass nur die Landwirtschaft es schafft, CO2 zu binden. Sie lassen es zu, dass die kleinstrukturierte Landwirtschaft nach und nach verschwindet. Die Erzeugung von Sauerstoff, die Bindung von CO2 passiert im Boden oder in den Pflanzen und auch im bewirtschafteten Wald. Dafür sind unsere Land- und Forstwirte zuständig. Nur sie schaffen es, das CO2 zu senken.";4;1217;"2021_129NRSITZ_Peter_Schmiedlechner_FPÖ_6129.txt";"";"";"";""
125;2021-11-17 15:41:55;"Alois Kainz";"FPÖ";"waldfonds sollte aufgestockt werden und Bauern helfen (nicht Sägeindustrie und Forschung)";1;1697;2263;"Der Waldfonds hat unter anderen folgende Aufgaben: Abgeltung von Bor­kenkäferschäden, Reduktion des Borkenkäferbefalls, Entwicklung klimafitter und arten­reicher Wälder und Stärkung der Verwendung des Rohstoffes Holz. Meiner Meinung nach sollte der ursprünglich mit 350 Millionen Euro dotierte Waldfonds aufgestockt wer­den, denn es kommen nur rund 60 Millionen Euro direkt bei den durch Borkenkäfer ge­schädigten Bauern an. Die restlichen 290 Millionen Euro werden hauptsächlich für Maß­nahmen, welche der Sägeindustrie dienen, sowie für Forschungszwecke verwendet.";4;1209;"2021_129NRSITZ_Alois_Kainz_FPÖ_6032.txt";"";"";"";""
126;2021-11-17 15:41:55;"Alois Kainz";"FPÖ";"Es braucht Maßnahmen, damit weniger Holz importiert wird (Förderung heimischer Bauern, heimisches Holz hat bessere Qualität und besseren ökologischen Fußabdruck)";1;2264;3206;"Wir brauchen dringend Maßnahmen, die sicherstellen, dass weniger Holz aus dem Aus­land importiert wird, denn eines ist klar: Holz haben wir in unserem eigenen Land mehr als genug, nur die Bauern finden leider sehr oft keine Abnehmer. Das hat auch für die Konsumenten weitreichende Folgen. So kommt das in den österreichischen Baumärkten angebotene Brennholz des Öfteren nicht aus dem eigenen Land, sondern vermehrt vom Balkan und aus Osteuropa, wobei zu sagen ist, dass dieses Holz bei Weitem nicht die Qualität von unserem eigenen heimischen Brennholz aufweist. Es wird unter anderem nicht ausreichend getrocknet, und durch die langen Transportwege hat es auch keinen so guten ökologischen Fußabdruck. Dabei hätten wir mehr als genug Holz im eigenen Land, und unsere Bauern bräuchten in diesen schwierigen Zeiten jede Unterstützung. Den Gürtel jetzt bei unseren Land- und Forstwirten enger zu schnallen, ist für mich der absolut falsche Weg.";4;1209;"2021_129NRSITZ_Alois_Kainz_FPÖ_6032.txt";"";"";"";""
127;2021-11-17 15:41:55;"Elisabeth Köstinger";"övp";"Digitalisierungsmaßnahmen fördern regionale Entwicklung und verhindert Abwanderung";1;991;1356;"Wir müs­sen alles dafür tun, dass die Lebensräume lebendig bleiben, dass wir auch regional Wirtschaft ermöglichen und vor allem die jungen Menschen im ländlichen Raum dazu motivieren können, in ihrer Heimat, in ihren Heimatregionen zu bleiben. Dort müssen wir vor allem die Chancen der Digitalisierung nutzen und damit Österreich flächendeckend eine Zukunft geben. ";4;1210;"2021_129NRSITZ_Elisabeth_Köstinger_6022.txt";"";"";"";""
128;2021-11-17 15:41:55;"Elisabeth Köstinger";"övp";"Lage am Holzmarkt ist große Herausforderung für Forstwirtschaft in Österreich";1;3837;4053;"Ein weiterer zentraler Schwerpunkt ist natürlich die Forstwirtschaft in Österreich, die seit Jahren mit großen Herausforderungen konfrontiert ist. Zum einen ist die Lage am Holz­markt eine sehr große Herausforderung,";4;1210;"2021_129NRSITZ_Elisabeth_Köstinger_6022.txt";"";"";"";""
129;2021-11-17 15:41:55;"Elisabeth Köstinger";"övp";"klimawandel setzt Forstwirtschaft unter Druck";1;4054;4301;"zum anderen sind es aber auch die Auswir­kungen des Klimawandels, wie sehr späte Schneeeinbrüche, starke Wetterereignisse und dergleichen, die uns massiv bedrohen. Auch das massive Auftreten des Borken­käfers setzt die Forstwirtschaft unter Druck.";4;1210;"2021_129NRSITZ_Elisabeth_Köstinger_6022.txt";"";"";"";""
130;2021-11-17 15:41:55;"Elisabeth Köstinger";"övp";"waldfonds sollte für Aufforstung und für Sicherung regionaler Wirtschaftskreisläufe gebraucht werden";1;4302;4660;"Im letzten Jahr haben wir mit dem aufgelegten Waldfonds 350 Millionen Euro zur Ver­fügung gestellt, die maßgeblich in die Aufforstung gehen sollen. Diesen Weg gehen wir auch mit diesem Budget konsequent weiter, um unsere natürliche Klimaanlage, aber auch die regionalen Wirtschaftskreisläufe, die durch den Werkstoff Holz entstehen, zu­kunftsfähig zu machen.";4;1210;"2021_129NRSITZ_Elisabeth_Köstinger_6022.txt";"";"";"";""
133;2021-11-17 15:41:55;"Elisabeth Köstinger";"övp";"Öffentliche Gebäude sollten verstärkt aus Holz gebaut werden für Holzbauoffensive";1;4662;4798;"ir planen eine große Holzbauoffensive, im Zuge derer wir Holz auch in öffentlichen Gebäuden viel stärker als Baustoff einbringen wollen,";4;1210;"2021_129NRSITZ_Elisabeth_Köstinger_6022.txt";"";"";"";""
143;2021-11-19 15:41:55;"Nikolaus Berlakovich";"övp";"Taxonomieverodnung darf nicht Atomkraft fördern während Landwirtschaft und Forstwirtschaft als nichthaltig eingestuft wird";0;4365;4616;"Gleichzeitig sollen Investitionen in die Forstwirtschaft und in die Landwirtschaft als nicht nachhaltig definiert werden, was Länder wie Österreich, Finnland und Schweden, die seit 300 Jahren nachhaltige Forst­wirt­schaft betreiben, schwer verstehen. ";4;1219;"2021_131NRSITZ_Nikolaus_Berlakovich_ÖVP_5627.txt";"";"";"";""
144;2021-11-19 15:41:55;"Nikolaus Berlakovich";"övp";"Nutzung von Biomasse als nachhaltig zu definieren sollte Anspruch Österreichs in der EU sein ";1;4792;5354;"Gleichzeitig muss der Anspruch Österreichs sein, zu zeigen, dass eine nach­haltige Energieversorgung auch ohne Atomkraft und ohne fossile Energieträger funk­tioniert. Das bedeutet einen Ausbau der erneuerbaren Energieträger, alle Potenziale, die wir haben – Wind, Sonne, Geothermie, sehr wohl aber auch Biomasse und Bioenergie, ich sage das an die Adresse vieler hier, welche die Biomasse und die Bioenergie nicht so positiv sehen –, und natürlich auch Energieeinsparung und Energieeffizienz, um zu zeigen, dass Energieversorgung auch ohne Atomkraft möglich ist.";4;1219;"2021_131NRSITZ_Nikolaus_Berlakovich_ÖVP_5627.txt";"";"";"";""
148;2021-12-15 15:41:55;"Nikolaus Berlakovich";"övp";"Taxonomieverodnung darf nicht Atomkraft fördern während Landwirtschaft und Forstwirtschaft als nichthaltig eingestuft wird";0;3998;5442;"EU-Taxonomieverordnung dazu. Worum geht es dabei? – Die Europäische Kommission sagt – ich darf zitieren –, es soll ein Maßnahmenpaket beschlossen werden, das die Anleger, die Finanzinvestoren in die Lage versetzt, ihre Investitionen auf nachhaltigere Technologien und Unternehmen umzustellen, und so wesentlich zur Klimaneutralität Europas bis 2050 beiträgt – eine gute Absicht. Es zielt darauf ab, Investitionen in nachhaltige Wirtschaftstätigkeiten, in jene Wirtschaftstätig­keiten, die am meisten zur Erreichung der EU-Umweltziele beitragen sollen, zu fördern. Es sollen dabei die Lebensqualität und die Gesundheit der Menschen verbessert wer­den. Wenn man diese Aussagen der Europäischen Kommission liest, mutet das kurios an, denn Atomkraft erfüllt genau das nicht, was darin gefordert wird. Es ist aber vorgesehen, dass die Atomkraft in nachhaltige Investments hineingerechnet werden soll, was völlig absurd ist. Meine Vorrednerin und mein Vorredner haben es bereits erwähnt: Wir sind strikt dage­gen, noch dazu, wenn zum Beispiel die Landwirtschaft – Landwirtschaftsförderungen und -investitionen – nicht in die Taxonomieverordnung hineinkommt oder die Forstwirt­schaft ebenfalls nicht hineinkommen soll. Wir in Österreich betreiben seit Jahrhunderten nachthaltige Forstwirtschaft, und derartige Investitionen sollen nicht hineinkommen. Das versteht niemand. Daher sagen wir Nein zu einer derartigen Regelung in der Taxonomie­verordnung.";4;1223;"2021_135NRSITZ_Nikolaus_Berlakovich_ÖVP_5324.txt";"";"";"";""
149;2021-12-16 15:41:55;"Alois Kainz";"FPÖ";"waldfonds sollte aufgestockt werden und Bauern helfen ";1;1795;2221;"Mit dem Bud­get 2022 wurde die Auszahlung des Waldfonds schon wieder um 55,1 Millionen Euro niedriger budgetiert als 2021. Aus meiner Sicht sollte der ursprünglich mit 350 Millionen Euro dotierte Waldfonds aufgestockt werden, denn er bietet nicht genug Unterstützung für unsere Land- und Forstwirte. Es kommen lediglich 60 Millionen Euro auch wirklich direkt bei den vom Borkenkäfer geschädigten Bauern an – 60 Millionen Euro!";4;1225;"2021_137NRSITZ_Alois_Kainz_FPÖ_5136.txt";"";"";"";""
154;2021-12-16 15:41:55;"Georg Strasser";"övp";"stagnierende Einkommen in der Land- und Forstwirtschaft sollte Politk beschäftigen";1;396;709;"Ich darf Ihnen berichten, dass ein kleines Einkommensplus – durchschnittlich von 1,4 Pro­zent – festzustellen ist. Das bedeutet mit Blick auf zehn Jahre – und das ist ein europäi­sches Phänomen –, dass die Einkommen in der Land- und Forstwirtschaft stagnieren. Das ist ein Befund, der uns nicht ruhen lassen darf.";4;1230;"2021_137NRSITZ_Georg_Strasser_ÖVP_5135.txt";"";"";"";""
156;2021-12-16 15:41:55;"Georg Strasser";"övp";"Maßnahmen gegen Covid-19 und andere Krisen durch öffentliche Hand haben für Stabilität in der Land- und Forstwirtschaft gesorgt";1;859;1138;"Ein stabilisierender Fak­tor in dieser aktuell wirklich schwierigen Zeit – Corona und andere Phänomene – ist das Engagement der öffentlichen Hand. Diese 2,25 Milliarden Euro, die 2020 für die öster­reichischen Betriebe ausgegeben wurden, bedeuten eine Steigerung von 5,2 Prozent.";4;1230;"2021_137NRSITZ_Georg_Strasser_ÖVP_5135.txt";"";"";"";""
155;2021-12-16 15:41:55;"Georg Strasser";"övp";"Novelle des Waldfonds hat dazu geführt, dass sich Holzmärkte wieder erholt haben";1;2282;2590;"Die Nachfrage und das Angebot sollen da immer harmonisch wachsen. Letztendlich hat sich – geschuldet auch dem Forstpaket, dem Waldfonds, den wir voriges Jahr ins Leben gerufen haben – der Holzmarkt recht gut erholt und es ist wieder möglich, in der österreichischen Forstwirtschaft auch Gewin­ne zu erzielen.";4;1230;"2021_137NRSITZ_Georg_Strasser_ÖVP_5135.txt";"";"";"";""
159;2021-12-16 15:41:55;"Johannes Schmuckenschlager";"övp";"forstwirtschaft muss Beitrag leisten Klimaziele zu erreichen";1;3186;3366;"und letztendlich ist auch der Beitrag der Land- und Forstwirtschaft zur Bekämpfung des Klimawandels aus dem Sektor heraus wichtig. Auch da werden wir unsere Ziele erreichen müssen.";4;1232;"2021_137NRSITZ_Johannes_Schmuckenschlager_ÖVP_5141.txt";"";"";"";""
160;2021-12-16 15:41:55;"Martina Diesner-Wais";"övp";"Energie aus Biomasse muss weiterhin erneuerbar sein, damit niedrige Holzpreise durch Klimawandel (Borkenkäfer) ausgeglichen werden";1;1117;1798;"Die Landwirtschaft hat den Arbeitsplatz in der freien Natur, und natürlich spürt man dort den Klimawandel zuerst. So wurde auch bei den Waldviertler Forstwirten, bei sehr vielen Familienbetriebe in diesem Zeitraum durch die extreme Trockenheit – damit verbunden die verstärkte Ausbreitung des Borkenkäfers hat – die Erwerbsgrundlage für eine Gene­ration genommen, denn natürlich waren die Holzpreise total im Keller. Daher ist es für die Zukunft unabdingbar, dass es die erneuerbare Energie aus der Bio­masse auch weiterhin gibt. Der Waldfonds war eine wichtige Abfederung – Frau Minister und auch der Kammer herzlichen Dank dafür, das war in dieser Situation eine sehr gute Hilfe.";4;1233;"2021_137NRSITZ_Martina_Diesner-Wais_ÖVP_5148.txt";"";"";"";""
161;2021-12-16 15:41:55;"Nikolaus Berlakovich";"övp";"Holz, das in Österreich für Wärme- und Energieversorgung verwendet wird ersetzt 39 AKWs, welche nicht nachhaltig, gefährlich und teuer sind.";1;3736;4190;"In Österreich heizen mehr als die Hälfte der Haushalte mit Holz. Wenn man die Holzgewinnung, die Wärme- und Stromgewinnung aus dem in Österreich verheizten Holz zusammenzählt, macht das den Wert von 39 Atomkraftwerken aus. Das Holz, das in Österreich für Wärme- und Strom­gewinnung verheizt wird, ersetzt 39 Atomkraftwerke! Na, wenn das kein Aspekt ist, auf erneuerbare Energien, Holz, Wind, Fotovoltaik, zu setzen? Diese Dynamik wollen wir vorantreiben.";4;1234;"2021_137NRSITZ_Nikolaus_Berlakovich_ÖVP_5235.txt";"";"";"";""
194;2022-01-20 15:41:55;"Laurenz Pöttinger";"övp";"Neuer Waldcampus mit Schutzwaldzentrum bietet Forschung, Ausbildung, Monitoring - gut für Biodiversität und Produktion";1;867;2090;"im Herbst 2018 entstand das modernste forstliche Bildungszentrum in Europa. Dies ist ein Leuchtturmprojekt, das uns Dr. Mayer bei der Ausschusssitzung in Kurzform vorgestellt hat. Es ist dies ein Standort mit viel Potenzial für die Zukunft. Die wichtige Funktion des Waldes in Zeiten des Klimawandels ist erwiesen, und auch diesbezüglich wird am Waldcampus Österreich mit seinem Schutzwaldzentrum ein wichtiger Beitrag geleistet. Neben Forschung und Ausbildung steht auch das Monitoring des österreichischen Waldes im Mittelpunkt der Tätigkeiten, etwa im Hinblick auf Roh­stoffe und Biodiversität. Bei einer allfälligen Follow-up-Prüfung, wie soeben von unserer Frau Präsidentin er­wähnt, wird mit Sicherheit auch die neue Strategie überprüft. Die Flächennutzung, die Personalsituation und natürlich die Wirtschaftlichkeit werden dabei mit Sicherheit eine Rolle spielen. Da die Gesamtmietkosten doch erheblich sind, regte der Rechnungshof an, die vereinbarte Kaufoption zu prüfen, und dies wird momentan auch genauer überprüft. Ein Danke geht an den Rechnungshof für die umfangreiche Prüfung und ein weiteres Danke nochmals an das BFW und an das Ministerium für die sehr gute Bearbeitung und die Umsetzung der Empfehlungen.";4;1263;"2022_139NRSITZ_Laurenz_Pöttinger_ÖVP_5078.txt";"";"";"";""
